"projectID";"topic";"title"
"101151723";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101086388";"HORIZON-MSCA-2021-SE-01-01";"MSCA Staff Exchanges 2021"
"101119552";"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022"
"101062329";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061315";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101146976";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101067343";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101147263";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101169327";"HORIZON-MSCA-2023-DN-01-01";"MSCA Doctoral Networks 2023"
"101065466";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101150863";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101154353";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101067199";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101148590";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101154394";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101062984";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101059502";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063075";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101155400";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101182520";"HORIZON-MSCA-2023-SE-01-01";"MSCA Staff Exchanges 2023"
"101061836";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101086234";"HORIZON-MSCA-2021-SE-01-01";"MSCA Staff Exchanges 2021"
"101154831";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101064216";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101086280";"HORIZON-MSCA-2021-SE-01-01";"MSCA Staff Exchanges 2021"
"101065631";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067429";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101126636";"HORIZON-MSCA-2022-COFUND-01-01";"MSCA COFUND 2022"
"101068805";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101148894";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101155264";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101067300";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067859";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101155441";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101150019";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101066035";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101094690";"HORIZON-INFRA-2022-DEV-01-01";"Research infrastructure concept development"
"101151099";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101153695";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101182860";"HORIZON-MSCA-2023-SE-01-01";"MSCA Staff Exchanges 2023"
"101079467";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101180125";"HORIZON-CL6-2024-CLIMATE-01-6";"Ocean models for seasonal to decadal regional climate impacts and feedbacks"
"101132437";"HORIZON-CL2-2023-DEMOCRACY-01-02";"Developing a better understanding of information suppression by state authorities as an example of foreign information manipulation and interference"
"101119437";"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022"
"101136991";"HORIZON-HLTH-2023-DISEASE-03-07";"Relationship between infections and non-communicable diseases"
"101060576";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101094621";"HORIZON-INFRA-2022-TECH-01-01";"R&D for the next generation of scientific instrumentation, tools and methods"
"101192337";"HORIZON-JTI-CLEANH2-2024-02-01";"Investigation of microbial interaction for underground hydrogen porous media storage"
"101073949";"HORIZON-CL3-2021-FCT-01-11";"Prevention of child sexual exploitation"
"101145735";"HORIZON-JU-GH-EDCTP3-2023-01-03";"Implementation research/real life assessment of existing interventions in women and children’s health"
"101103295";"HORIZON-JU-GH-EDCTP3-2022-CALL1-01-01";"Promoting implementation of research results into policy and practice"
"101168614";"HORIZON-MSCA-2023-DN-01-01";"MSCA Doctoral Networks 2023"
"101149465";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101159438";"HORIZON-JU-GH-EDCTP3-2023-02-02-two-stage";"Advancing point-of-care diagnostics to the market"
"101188490";"HORIZON-INFRA-2024-DEV-01-02";"Strengthen the bilateral cooperation on research infrastructures with Africa"
"101154909";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101155881";"HORIZON-HLTH-2024-DISEASE-03-08-two-stage";"Comparative effectiveness research for healthcare interventions in areas of high public health need"
"101081661";"HORIZON-CL5-2022-D1-02-03";"Improvement of Integrated Assessment Models in support of climate policies"
"101066906";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101130676";"HORIZON-INFRA-2023-DEV-01-03";"Consolidation of the RI landscape – Individual support for evolution and long-term sustainability of pan-European research infrastructures"
"101059288";"HORIZON-CL2-2021-DEMOCRACY-01-02";"Economic models and modern democracies"
"101061550";"HORIZON-CL2-2021-DEMOCRACY-01-05";"Politics and governance in a post-pandemic world"
"101151904";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101093169";"HORIZON-EUROHPC-JU-2021-COE-01-02";"Centres of Excellence for supporting supercomputing applications for Science and Innovation"
"101137092";"HORIZON-HLTH-2023-TOOL-05-08";"Pandemic preparedness and response: In vitro diagnostic devices to tackle cross-border health threats"
"101152347";"HORIZON-MSCA-2023-PF-01-01";"MSCA Postdoctoral Fellowships 2023"
"101070014";"HORIZON-CL4-2021-HUMAN-01-05";"Trustworthy open search and discovery (RIA)"
"101178926";"HORIZON-CL2-2024-DEMOCRACY-01-04";"The interrelation between social, cultural and political identities, as well as the sense of belonging, and democracies"
"101060825";"HORIZON-CL2-2021-DEMOCRACY-01-05";"Politics and governance in a post-pandemic world"
"101069732";"HORIZON-CL4-2021-DATA-01-05";"Future European platforms for the Edge: Meta Operating Systems (RIA)"
"101097907";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101088865";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101163902";"ERC-2024-STG";"ERC STARTING GRANTS"
"101113226";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101117081";"ERC-2023-STG";"ERC STARTING GRANTS"
"101158120";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101088483";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101161432";"ERC-2024-STG";"ERC STARTING GRANTS"
"101161287";"ERC-2024-STG";"ERC STARTING GRANTS"
"101116637";"ERC-2023-STG";"ERC STARTING GRANTS"
"101163668";"ERC-2024-STG";"ERC STARTING GRANTS"
"101076351";"ERC-2022-STG";"ERC STARTING GRANTS"
"101170019";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101126272";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101164357";"ERC-2024-STG";"ERC STARTING GRANTS"
"101116984";"ERC-2023-STG";"ERC STARTING GRANTS"
"101097172";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101123245";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101113553";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101213203";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101078163";"ERC-2022-STG";"ERC STARTING GRANTS"
"101077640";"ERC-2022-STG";"ERC STARTING GRANTS"
"101052954";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101141700";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101165504";"ERC-2024-STG";"ERC STARTING GRANTS"
"101089139";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101142834";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101126254";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101117951";"ERC-2023-STG";"ERC STARTING GRANTS"
"101101031";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101088643";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101142155";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101077181";"ERC-2022-STG";"ERC STARTING GRANTS"
"101078603";"ERC-2022-STG";"ERC STARTING GRANTS"
"101141807";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101114910";"ERC-2023-STG";"ERC STARTING GRANTS"
"101052347";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101124884";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101125599";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101162980";"ERC-2024-STG";"ERC STARTING GRANTS"
"101053054";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101117111";"ERC-2023-STG";"ERC STARTING GRANTS"
"101140173";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101164875";"ERC-2024-STG";"ERC STARTING GRANTS"
"101136845";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101160788";"ERC-2024-STG";"ERC STARTING GRANTS"
"101088355";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101169982";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101087978";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101077922";"ERC-2022-STG";"ERC STARTING GRANTS"
"101113106";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101124895";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101055276";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101169892";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101076709";"ERC-2022-STG";"ERC STARTING GRANTS"
"101164610";"ERC-2024-STG";"ERC STARTING GRANTS"
"101189441";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101076986";"ERC-2022-STG";"ERC STARTING GRANTS"
"101160588";"ERC-2024-STG";"ERC STARTING GRANTS"
"101088125";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101097986";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101116116";"ERC-2023-STG";"ERC STARTING GRANTS"
"101077178";"ERC-2022-STG";"ERC STARTING GRANTS"
"101097884";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101164042";"ERC-2024-STG";"ERC STARTING GRANTS"
"101189474";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101171583";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101118756";"ERC-2023-SyG";"ERC Synergy Grants"
"101166008";"ERC-2024-STG";"ERC STARTING GRANTS"
"101054300";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101115653";"ERC-2023-STG";"ERC STARTING GRANTS"
"101060441";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101096046";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101163003";"ERC-2024-STG";"ERC STARTING GRANTS"
"101097693";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101054909";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101089065";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101125658";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101055063";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101115643";"ERC-2023-STG";"ERC STARTING GRANTS"
"101123089";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101088596";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101116410";"ERC-2023-STG";"ERC STARTING GRANTS"
"101082287";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101116869";"ERC-2023-STG";"ERC STARTING GRANTS"
"101076972";"ERC-2022-STG";"ERC STARTING GRANTS"
"101086900";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101097332";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101076941";"ERC-2022-STG";"ERC STARTING GRANTS"
"101163117";"ERC-2024-STG";"ERC STARTING GRANTS"
"101115723";"ERC-2023-STG";"ERC STARTING GRANTS"
"101087809";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101125051";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101087900";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101096215";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101138121";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101165743";"ERC-2024-STG";"ERC STARTING GRANTS"
"101078411";"ERC-2022-STG";"ERC STARTING GRANTS"
"101069447";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101069262";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101076060";"ERC-2022-STG";"ERC STARTING GRANTS"
"101165141";"ERC-2024-STG";"ERC STARTING GRANTS"
"101069302";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101125245";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101158101";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101117882";"ERC-2023-STG";"ERC STARTING GRANTS"
"101125225";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101062190";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101069255";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088359";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101189371";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101171156";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101089047";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101086836";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101088963";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101054917";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101138734";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101078075";"ERC-2022-STG";"ERC STARTING GRANTS"
"101171046";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101075632";"ERC-2022-STG";"ERC STARTING GRANTS"
"101116089";"ERC-2023-STG";"ERC STARTING GRANTS"
"101057162";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101142844";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101115126";"ERC-2023-STG";"ERC STARTING GRANTS"
"101137970";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101161846";"ERC-2024-STG";"ERC STARTING GRANTS"
"101076777";"ERC-2022-STG";"ERC STARTING GRANTS"
"101125590";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101117429";"ERC-2023-STG";"ERC STARTING GRANTS"
"101069172";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101098241";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101078482";"ERC-2022-STG";"ERC STARTING GRANTS"
"101113137";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101160805";"ERC-2024-STG";"ERC STARTING GRANTS"
"101141323";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101097816";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101123221";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101166174";"ERC-2024-STG";"ERC STARTING GRANTS"
"101094124";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101078646";"ERC-2022-STG";"ERC STARTING GRANTS"
"101188879";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101165138";"ERC-2024-STG";"ERC STARTING GRANTS"
"101117251";"ERC-2023-STG";"ERC STARTING GRANTS"
"101155938";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101164135";"ERC-2024-STG";"ERC STARTING GRANTS"
"101126229";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101115687";"ERC-2023-STG";"ERC STARTING GRANTS"
"101075410";"ERC-2022-STG";"ERC STARTING GRANTS"
"101171427";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101118729";"ERC-2023-SyG";"ERC Synergy Grants"
"101098161";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101115332";"ERC-2023-STG";"ERC STARTING GRANTS"
"101088734";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101077037";"ERC-2022-STG";"ERC STARTING GRANTS"
"101124215";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101118744";"ERC-2023-SyG";"ERC Synergy Grants"
"101086771";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101054501";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101113512";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101075848";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054524";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101125126";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101081921";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101122595";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101087581";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101116071";"ERC-2023-STG";"ERC STARTING GRANTS"
"101118089";"ERC-2023-STG";"ERC STARTING GRANTS"
"101131356";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101088437";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101088573";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101097906";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101098234";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101163177";"ERC-2024-STG";"ERC STARTING GRANTS"
"101077265";"ERC-2022-STG";"ERC STARTING GRANTS"
"101055327";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101116700";"ERC-2023-STG";"ERC STARTING GRANTS"
"101097326";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101076506";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054259";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101117844";"ERC-2023-STG";"ERC STARTING GRANTS"
"101142427";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101088169";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101054177";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101076572";"ERC-2022-STG";"ERC STARTING GRANTS"
"101055120";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101165188";"ERC-2024-STG";"ERC STARTING GRANTS"
"101158288";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101157249";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101116550";"ERC-2023-STG";"ERC STARTING GRANTS"
"101158064";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101138723";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101189497";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101138232";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101117162";"ERC-2023-STG";"ERC STARTING GRANTS"
"101155832";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101054069";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101112853";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101111874";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101088587";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101162889";"ERC-2024-STG";"ERC STARTING GRANTS"
"101081361";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101125843";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101158208";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101141351";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101165631";"ERC-2024-STG";"ERC STARTING GRANTS"
"101123203";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101114633";"ERC-2023-STG";"ERC STARTING GRANTS"
"101123031";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101123436";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101068512";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101162145";"ERC-2024-STG";"ERC STARTING GRANTS"
"101141621";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101078070";"ERC-2022-STG";"ERC STARTING GRANTS"
"101161989";"ERC-2024-STG";"ERC STARTING GRANTS"
"101076129";"ERC-2022-STG";"ERC STARTING GRANTS"
"101088027";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101077900";"ERC-2022-STG";"ERC STARTING GRANTS"
"101076020";"ERC-2022-STG";"ERC STARTING GRANTS"
"101069326";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088427";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101087184";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101189364";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101191903";"HORIZON-CL5-2024-D2-01-02";"Non-Li Sustainable Batteries with European Supply Chains for Stationary Storage (Batt4EU Partnership)"
"101069712";"HORIZON-CL5-2021-D2-01-05";"Manufacturing technology development for solid-state batteries (SSB, Generations 4a - 4b batteries) (Batteries Partnership)"
"101158172";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101069433";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101096629";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101141584";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101162962";"ERC-2024-STG";"ERC STARTING GRANTS"
"101140422";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101124282";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101069312";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101170843";"ERC-2024-COG";"ERC CONSOLIDATOR GRANTS"
"101054456";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101077205";"ERC-2022-STG";"ERC STARTING GRANTS"
"101164556";"ERC-2024-STG";"ERC STARTING GRANTS"
"101069260";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101115758";"ERC-2023-STG";"ERC STARTING GRANTS"
"101100664";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101069394";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101164939";"ERC-2024-STG";"ERC STARTING GRANTS"
"101124379";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101081736";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101078132";"ERC-2022-STG";"ERC STARTING GRANTS"
"101077420";"ERC-2022-STG";"ERC STARTING GRANTS"
"101116721";"ERC-2023-STG";"ERC STARTING GRANTS"
"101075838";"ERC-2022-STG";"ERC STARTING GRANTS"
"101053983";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101164280";"ERC-2024-STG";"ERC STARTING GRANTS"
"101123120";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101088020";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101104094";"HORIZON-CL5-2022-D2-01-04";"Towards creating an integrated manufacturing value chain in Europe: from machinery development to plant and site integrated design (Batteries Partnership)"
"101117517";"ERC-2023-STG";"ERC STARTING GRANTS"
"101103755";"HORIZON-CL5-2022-D2-01-07";"Digitalisation of battery testing, from cell to system level, including lifetime assessment (Batteries Partnership)"
"101142305";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101069237";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101123421";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101055088";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101062180";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101122583";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101078764";"ERC-2022-STG";"ERC STARTING GRANTS"
"101053242";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101112677";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101086598";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101164974";"ERC-2024-STG";"ERC STARTING GRANTS"
"101097789";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101162888";"ERC-2024-STG";"ERC STARTING GRANTS"
"101116966";"ERC-2023-STG";"ERC STARTING GRANTS"
"101142666";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101116249";"ERC-2023-STG";"ERC STARTING GRANTS"
"101141267";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101069166";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101125913";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101087771";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101077332";"ERC-2022-STG";"ERC STARTING GRANTS"
"101142840";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101116912";"ERC-2023-STG";"ERC STARTING GRANTS"
"101142396";"ERC-2023-ADG";"ERC ADVANCED GRANTS"
"101078192";"ERC-2022-STG";"ERC STARTING GRANTS"
"101088426";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101123000";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101069319";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101085444";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101164130";"ERC-2024-STG";"ERC STARTING GRANTS"
"101089297";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101115960";"ERC-2023-STG";"ERC STARTING GRANTS"
"101115681";"ERC-2023-STG";"ERC STARTING GRANTS"
"101165294";"ERC-2024-STG";"ERC STARTING GRANTS"
"101115787";"ERC-2023-STG";"ERC STARTING GRANTS"
"101094492";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101077144";"ERC-2022-STG";"ERC STARTING GRANTS"
"101213658";"ERC-2024-POC";"ERC PROOF OF CONCEPT GRANTS"
"101115870";"ERC-2023-STG";"ERC STARTING GRANTS"
"101101075";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101054345";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101077809";"ERC-2022-STG";"ERC STARTING GRANTS"
